,sale_yr,sale_month,sale_day,bedrooms,bathrooms,sqft_living,sqft_lot,floors,condition,grade,sqft_above,sqft_basement,yr_built,zipcode,lat,long,sqft_living15,sqft_lot15,cluster0,cluster1,cluster2,cluster,price
13,0.0,1.0,0.9666666666666667,0.12121212121212122,0.26666666666666666,0.28240109140518416,0.004662341031177903,0.4,0.75,0.5833333333333334,0.32598425196850395,0.0,0.034782608695652174,0.5353535353535354,0.8272478687469859,0.12749999999999267,0.23827392120075047,0.004712684830892634,0.020697111263871193,0.8460180163383484,0.13328485190868378,1,640000.0
14,1.0,0.09090909090909091,0.4,0.12121212121212122,0.13333333333333333,0.12687585266030013,0.006444647154924061,0.0,0.25,0.5,0.09448818897637795,0.10122699386503067,0.6,0.0,0.2866334244812573,0.19416666666665777,0.15572232645403378,0.008327959014452933,0.9997637867927551,0.00023618084378540516,9.628527142258037e-12,0,240000.0
15,0.0,0.45454545454545453,0.6333333333333333,0.12121212121212122,0.3333333333333333,0.3178717598908595,0.005996279060179245,0.4,0.5,0.5833333333333334,0.3669291338582677,0.0,0.8347826086956521,0.2777777777777778,0.6018980215537986,0.2791666666666608,0.4052532833020638,0.013090791196923985,0.14208181202411652,0.8468102216720581,0.011107932776212692,1,605000.0
16,0.0,0.5454545454545454,0.4666666666666667,0.12121212121212122,0.3333333333333333,0.31105047748976805,0.004250048530263129,0.4,0.5,0.6666666666666666,0.3590551181102362,0.0,0.8695652173913043,0.3686868686868687,0.7376548174360611,0.40666666666666534,0.3771106941838649,0.00584274956762487,0.04543784260749817,0.9483119249343872,0.00625018822029233,1,625000.0
17,0.0,0.6363636363636364,0.3333333333333333,0.12121212121212122,0.3,0.5361527967257844,0.020283073159586402,0.0,0.5,0.5833333333333334,0.3637795275590551,0.49693251533742333,0.7304347826086957,0.8333333333333334,0.4650152806819995,0.13999999999999313,0.36585365853658536,0.0349375432229353,0.3039177656173706,0.6818827986717224,0.014199470169842243,1,775000.0
18,0.0,0.5454545454545454,0.2,0.15151515151515152,0.36666666666666664,0.4508867667121419,0.004352262712781583,0.4,0.5,0.6666666666666666,0.5204724409448819,0.0,0.991304347826087,0.26262626262626265,0.8507318642432085,0.4158333333333284,0.5938086303939962,0.005807763043267834,0.010002696886658669,0.9668194651603699,0.02317788265645504,1,861990.0
19,0.0,0.5454545454545454,0.5,0.12121212121212122,0.3333333333333333,0.2728512960436562,0.011032260170311161,0.4,0.75,0.6666666666666666,0.31496062992125984,0.0,0.7043478260869566,0.030303030303030304,0.7455364323628735,0.30333333333332435,0.4165103189493433,0.01519114887582466,0.017086226493120193,0.9240733981132507,0.05884039029479027,1,785000.0
20,1.0,0.18181818181818182,0.3333333333333333,0.09090909090909091,0.3333333333333333,0.3360163710777626,0.055344255648836736,0.0,1.0,0.6666666666666666,0.2952755905511811,0.18036809815950922,0.4608695652173913,0.3484848484848485,0.39922792343573793,0.053333333333327335,0.4165103189493433,0.08379739070501345,0.028258321806788445,0.8013303875923157,0.17041127383708954,1,1350000.0
21,1.0,0.09090909090909091,0.5333333333333333,0.15151515151515152,0.3333333333333333,0.39017735334242837,0.007354267485067281,0.0,0.75,0.5833333333333334,0.2125984251968504,0.46319018404907975,0.5739130434782609,0.2777777777777778,0.5428663342448129,0.2716666666666724,0.2870544090056285,0.009882526913383862,0.6433266997337341,0.35615819692611694,0.0005150585202500224,0,345000.0
22,1.0,0.09090909090909091,0.13333333333333333,0.06060606060606061,0.23333333333333334,0.2305593451568895,0.006852644942287639,0.0,0.5,0.5,0.11023622047244094,0.30368098159509205,0.7043478260869566,0.5858585858585859,0.8734116133183237,0.12166666666666705,0.19136960600375236,0.007089436052213889,0.8221833109855652,0.17776653170585632,5.017974035581574e-05,0,585000.0
23,1.0,0.18181818181818182,0.06666666666666667,0.15151515151515152,0.3,0.3328785811732606,0.004662341031177903,0.2,0.5,0.5833333333333334,0.28976377952755905,0.18404907975460122,0.23478260869565218,0.5252525252525253,0.8061766125140737,0.1949999999999951,0.425891181988743,0.006228767553030824,0.01646915264427662,0.6330179572105408,0.3505130112171173,1,920000.0
24,0.0,0.36363636363636365,0.36666666666666664,0.12121212121212122,0.3333333333333333,0.34652114597544337,0.0038033983209387902,0.4,0.5,0.6666666666666666,0.4,0.0,0.8260869565217391,0.5252525252525253,0.8103586939038132,0.1874999999999948,0.2795497185741088,0.005062550074462986,0.019782427698373795,0.8342776298522949,0.14594002068042755,1,885000.0
25,0.0,0.6363636363636364,0.6,0.12121212121212122,0.3333333333333333,0.2673942701227831,0.003369632252268038,0.4,0.5,0.5,0.30866141732283464,0.0,0.9391304347826087,0.20707070707070707,0.33842689400032316,0.3341666666666746,0.33583489681050654,0.004479441335179067,0.9979404807090759,0.002059542341157794,1.0558250940206904e-09,0,292500.0
26,1.0,0.2727272727272727,0.2,0.09090909090909091,0.3333333333333333,0.29058663028649384,0.003588662643379012,0.4,0.5,0.5833333333333334,0.3354330708661417,0.0,0.8956521739130435,0.20707070707070707,0.33842689400032316,0.32749999999998797,0.41838649155722324,0.004770995704821026,0.9879894256591797,0.012010524049401283,1.5689730048507045e-07,0,301000.0
27,0.0,1.0,0.3,0.09090909090909091,0.3,0.25375170532060026,0.01774833322167078,0.0,0.75,0.5833333333333334,0.2047244094488189,0.17177914110429449,0.5130434782608696,0.8333333333333334,0.4466784622808383,0.14666666666666792,0.39587242026266417,0.02127297302655594,0.7347959280014038,0.26498791575431824,0.00021619291510432959,0,650000.0
28,0.0,0.8181818181818182,0.6666666666666666,0.09090909090909091,0.23333333333333334,0.30409276944065483,0.006972896921721115,0.4,1.0,0.5833333333333334,0.3510236220472441,0.0,0.6347826086956522,0.8333333333333334,0.4614765964291412,0.14250000000000507,0.3827392120075047,0.010310528728018258,0.6036496758460999,0.3957906663417816,0.0005597226554527879,0,505000.0
29,0.0,1.0,0.2,0.09090909090909091,0.23333333333333334,0.17053206002728513,0.0004054209592328611,0.8,0.5,0.5833333333333334,0.1968503937007874,0.0,0.991304347826087,0.5757575757575758,0.8373813736528826,0.16250000000000578,0.2101313320825516,0.002835074690398415,0.6808047890663147,0.3191644847393036,3.071824539802037e-05,0,549000.0
30,0.0,0.9090909090909091,0.6333333333333333,0.09090909090909091,0.36666666666666664,0.3383356070941337,0.0027803975530440073,0.2,1.0,0.5,0.23307086614173228,0.3067484662576687,0.21739130434782608,0.7222222222222222,0.6736368023162287,0.17583333333333168,0.18386491557223264,0.0038963325958951476,0.266405314207077,0.7327528595924377,0.0008417576900683343,1,317625.0
31,0.0,0.7272727272727273,0.26666666666666666,0.12121212121212122,0.3333333333333333,0.3315143246930423,0.008999142775175181,0.4,0.5,0.75,0.3826771653543307,0.0,0.7739130434782608,0.015151515151515152,0.6845745536432327,0.26916666666666045,0.42964352720450283,0.01211699960231984,0.008711522445082664,0.7223042845726013,0.2689841389656067,1,975000.0
32,0.0,0.6363636363636364,0.8,0.09090909090909091,0.13333333333333333,0.09686221009549795,0.009876123282329315,0.0,0.75,0.5,0.11181102362204724,0.0,0.591304347826087,0.20707070707070707,0.3316712240630473,0.33750000000000013,0.10318949343339587,0.013966620523328432,0.9999370574951172,6.293797923717648e-05,5.168842377766339e-15,0,204000.0
33,0.0,0.7272727272727273,0.36666666666666664,0.15151515151515152,0.43333333333333335,0.6111869031377899,0.04253656089646133,0.0,0.75,0.8333333333333334,0.4377952755905512,0.5214723926380368,0.6347826086956522,0.020202020202020204,0.798777545439928,0.29583333333333595,0.575984990619137,0.044617148295048356,0.0001455707533750683,0.06288909912109375,0.93696528673172,2,1040000.0
34,0.0,0.45454545454545453,0.3,0.12121212121212122,0.26666666666666666,0.33560709413369716,0.006214450508579978,0.2,1.0,0.5,0.30866141732283464,0.15337423312883436,0.1391304347826087,0.6262626262626263,0.9022036351938223,0.1899999999999949,0.19699812382739212,0.008336122536802907,0.07496203482151031,0.9217399954795837,0.003298046998679638,1,571000.0
35,1.0,0.18181818181818182,0.5,0.09090909090909091,0.23333333333333334,0.20463847203274216,0.04291020097541534,0.0,1.0,0.5,0.12598425196850394,0.2147239263803681,0.5652173913043478,0.20707070707070707,0.31397780279877874,0.3683333333333385,0.2776735459662289,0.05815926565617809,0.9987433552742004,0.0012566953664645553,1.5230790587072995e-11,0,349000.0
36,0.0,0.9090909090909091,0.13333333333333333,0.12121212121212122,0.5333333333333333,0.42837653478854026,0.029659291784556552,0.4,0.75,0.75,0.33070866141732286,0.31901840490797545,0.7478260869565218,0.37373737373737376,0.6857004986327806,0.43999999999999195,0.5215759849906192,0.04007239878106949,0.006636330857872963,0.9157708883285522,0.07759278267621994,1,832500.0
37,1.0,0.2727272727272727,0.6333333333333333,0.09090909090909091,0.13333333333333333,0.10231923601637108,0.003854934883553137,0.0,0.5,0.5,0.11811023622047244,0.0,0.3565217391304348,0.5808080808080808,0.6557825317677342,0.10083333333334087,0.08067542213883677,0.005132523123177056,0.9636428952217102,0.0363563671708107,6.410611490537121e-07,0,480000.0
38,0.0,0.45454545454545453,0.26666666666666666,0.09090909090909091,0.13333333333333333,0.15279672578444747,0.003854934883553137,0.0,0.75,0.5,0.09763779527559055,0.15337423312883436,0.48695652173913045,0.6666666666666666,0.8869229531928527,0.14583333333333062,0.12570356472795496,0.005870738787110498,0.9319419264793396,0.06805785000324249,1.8163795800774096e-07,0,410000.0
39,0.0,0.8181818181818182,0.9,0.06060606060606061,0.13333333333333333,0.23601637107776263,0.005280779782550063,0.0,0.5,0.5,0.11338582677165354,0.3098159509202454,0.41739130434782606,0.5909090909090909,0.6297249477239867,0.18666666666666934,0.23639774859287055,0.007068444137599668,0.884240448474884,0.115742526948452,1.6962410882115364e-05,0,355000.0
40,0.0,0.45454545454545453,0.03333333333333333,0.09090909090909091,0.13333333333333333,0.09140518417462483,0.0052069107094695,0.0,0.5,0.4166666666666667,0.10551181102362205,0.0,0.45217391304347826,0.6262626262626263,0.9176451664790064,0.1708333333333315,0.20825515947467166,0.007631727179747934,0.9898333549499512,0.010166653431952,2.2505539654105178e-09,0,315000.0
41,0.0,0.9090909090909091,0.43333333333333335,0.09090909090909091,0.2,0.252387448840382,0.0026008785266040326,0.4,0.5,0.6666666666666666,0.25354330708661416,0.0736196319018405,0.21739130434782608,0.5959595959595959,0.7685378800064294,0.12500000000000444,0.2926829268292683,0.004829306578749418,0.016161516308784485,0.7523548603057861,0.231483593583107,1,940000.0
42,0.0,0.9090909090909091,0.06666666666666667,0.15151515151515152,0.3,0.32332878581173263,0.006723803535751772,0.2,1.0,0.5,0.3732283464566929,0.0,0.5304347826086957,0.4595959595959596,0.2171465336979229,0.2716666666666724,0.21200750469043153,0.008753628394130195,0.9995899796485901,0.0004100243386346847,1.1088877212295234e-11,0,305000.0
43,0.0,0.36363636363636365,0.6,0.06060606060606061,0.3,0.1800818553888131,0.001260927898631017,0.4,0.75,0.5,0.2078740157480315,0.0,0.6869565217391305,0.2777777777777778,0.5824352581631009,0.2674999999999977,0.2795497185741088,0.001593053075723667,0.9254481196403503,0.07454373687505722,8.183714271581266e-06,0,215000.0
44,1.0,0.18181818181818182,0.3333333333333333,0.15151515151515152,0.36666666666666664,0.4406548431105048,0.004965547807892309,0.4,0.75,0.75,0.5086614173228347,0.0,0.8782608695652174,1.0,0.7957214090397249,0.10333333333332911,0.38649155722326456,0.006520321922672784,0.0016058845212683082,0.2366614043712616,0.7617326974868774,2,1099880.0
45,0.0,0.7272727272727273,0.36666666666666664,0.12121212121212122,0.2,0.11869031377899045,0.0050059181152735475,0.0,0.75,0.5,0.13700787401574804,0.0,0.6521739130434783,0.1111111111111111,0.23757439279395381,0.11416666666667862,0.13133208255159476,0.00669525454445796,0.9998499155044556,0.00015002481814008206,1.7747271751147875e-12,0,199000.0
46,0.0,0.36363636363636365,0.5,0.09090909090909091,0.3333333333333333,0.27694406548431105,0.031158146813923805,0.4,0.5,0.6666666666666666,0.31968503937007875,0.0,0.8,0.2222222222222222,0.5274248029596288,0.6675,0.3921200750469043,0.04012487856760504,0.516781210899353,0.48321181535720825,6.97816903993953e-06,0,437500.0
47,0.0,0.45454545454545453,0.3333333333333333,0.09090909090909091,0.3333333333333333,0.24283765347885403,0.010881945196019316,0.2,1.0,0.6666666666666666,0.15433070866141732,0.24539877300613497,0.08695652173913043,0.51010101010101,0.781084124175648,0.16666666666666863,0.32645403377110693,0.004479441335179067,0.00556024257093668,0.8320396542549133,0.16240009665489197,1,850830.0
48,0.0,0.8181818181818182,0.8666666666666667,0.09090909090909091,0.26666666666666666,0.2305593451568895,0.002496087515954861,0.2,0.75,0.5,0.18110236220472442,0.1656441717791411,0.25217391304347825,0.5858585858585859,0.8389898664950971,0.11916666666665511,0.21575984990619138,0.003287567072082736,0.17914468050003052,0.8160260319709778,0.004829266108572483,1,555000.0
49,0.0,1.0,0.36666666666666664,0.09090909090909091,0.3,0.2592087312414734,0.09192490779250005,0.4,0.75,0.5833333333333334,0.2992125984251969,0.0,0.7217391304347827,0.3838383838383838,0.9927617822100688,0.36250000000000104,0.39587242026266417,0.0549498351551594,0.2708069384098053,0.7289708852767944,0.00022215174976736307,1,699950.0
50,0.0,0.8181818181818182,0.2,0.09090909090909091,0.3333333333333333,0.3587994542974079,0.006477286977913147,0.4,0.5,0.5833333333333334,0.4141732283464567,0.0,0.43478260869565216,0.015151515151515152,0.6844137043590182,0.26583333333333486,0.35834896810506567,0.008692985085244666,0.021278349682688713,0.6549866795539856,0.3237350583076477,1,1088000.0
51,0.0,0.7272727272727273,0.7666666666666667,0.09090909090909091,0.13333333333333333,0.12551159618008187,0.028643162558343684,0.0,0.5,0.5,0.14488188976377953,0.0,0.46956521739130436,0.2878787878787879,0.4529515843654476,0.27583333333333526,0.22138836772983114,0.016619765287070265,0.9962359070777893,0.0037640670780092478,2.65879163130478e-09,0,290000.0
52,1.0,0.2727272727272727,0.03333333333333333,0.09090909090909091,0.3333333333333333,0.27967257844474763,0.008102406585685548,0.0,0.75,0.5833333333333334,0.18425196850393702,0.26993865030674846,0.6782608695652174,0.2878787878787879,0.46195914428180784,0.31833333333333674,0.33583489681050654,0.008750129741694491,0.937965989112854,0.062028542160987854,5.51271523363539e-06,0,375000.0
53,1.0,0.18181818181818182,0.13333333333333333,0.12121212121212122,0.3333333333333333,0.3888130968622101,0.023590861536717224,0.4,0.75,0.75,0.44881889763779526,0.0,0.7913043478260869,0.3838383838383838,0.9240791378478417,0.3608333333333264,0.474671669793621,0.0400502406489767,0.004402173217386007,0.7786655426025391,0.21693232655525208,1,680000.0
54,0.0,0.6363636363636364,0.8666666666666667,0.15151515151515152,0.23333333333333334,0.2373806275579809,0.010109755699514354,0.4,0.75,0.5,0.2740157480314961,0.0,0.3652173913043478,0.25757575757575757,0.7814058227440887,0.3383333333333375,0.3827392120075047,0.010232392156954213,0.2813473343849182,0.7174747586250305,0.001177873113192618,1,470000.0
55,0.0,0.5454545454545454,0.8,0.12121212121212122,0.3333333333333333,0.2755798090040928,0.007775149413084446,0.4,0.5,0.5833333333333334,0.31811023622047246,0.0,0.7304347826086957,0.13131313131313133,0.615570210712565,0.38500000000000184,0.2776735459662289,0.010469134305103484,0.35735023021698,0.6419919729232788,0.0006577511667273939,1,597750.0
56,1.0,0.18181818181818182,0.1,0.09090909090909091,0.23333333333333334,0.13233287858117326,0.0023672461094189938,0.0,1.0,0.4166666666666667,0.06456692913385827,0.17177914110429449,0.043478260869565216,0.5151515151515151,0.8467106321376835,0.1383333333333422,0.1726078799249531,0.003355207685839671,0.3664531707763672,0.6335042715072632,4.2600586311891675e-05,1,570000.0
57,1.0,0.0,0.23333333333333334,0.12121212121212122,0.26666666666666666,0.17462482946793997,0.007754534788038708,0.0,0.5,0.4166666666666667,0.2015748031496063,0.0,0.43478260869565216,0.8434343434343434,0.5478526620556483,0.176666666666669,0.26641651031894936,0.009727419988734338,0.9793244004249573,0.020675500854849815,1.727477609847483e-07,0,171800.0
58,1.0,0.36363636363636365,0.3333333333333333,0.12121212121212122,0.13333333333333333,0.1800818553888131,0.002070051931676261,0.2,0.75,0.5,0.2078740157480315,0.0,0.21739130434782608,0.7222222222222222,0.693421264275367,0.18416666666666925,0.21575984990619138,0.003942981295037861,0.45035678148269653,0.5493260622024536,0.0003171833814121783,1,535000.0
59,1.0,0.2727272727272727,0.16666666666666666,0.06060606060606061,0.13333333333333333,0.06548431105047749,0.004662341031177903,0.0,0.5,0.4166666666666667,0.07559055118110236,0.0,0.4608695652173913,0.5858585858585859,0.8750201061605268,0.12583333333334176,0.23452157598499063,0.006228767553030824,0.9575186371803284,0.0424812026321888,2.310964646312641e-07,0,395000.0
60,0.0,0.9090909090909091,0.1,0.12121212121212122,0.23333333333333334,0.24693042291950887,0.0032880326947953226,0.2,1.0,0.5,0.2251968503937008,0.1165644171779141,0.20869565217391303,0.5909090909090909,0.6015763229853579,0.20749999999999552,0.2607879924953096,0.004362819587322283,0.6599972248077393,0.339889794588089,0.00011302041093586013,0,445000.0
61,0.0,0.5454545454545454,0.5333333333333333,0.09090909090909091,0.3,0.24693042291950887,0.006552873936414189,0.0,0.5,0.5833333333333334,0.2094488188976378,0.147239263803681,0.5826086956521739,0.8939393939393939,0.5681196718674532,0.22583333333333347,0.41275797373358347,0.009391549354906801,0.5892437100410461,0.4093987047672272,0.0013575376942753792,0,445000.0
62,0.0,0.5454545454545454,0.5333333333333333,0.12121212121212122,0.3,0.2551159618008186,0.007076828989660048,0.0,0.5,0.5833333333333334,0.16850393700787403,0.24539877300613497,0.6782608695652174,0.1111111111111111,0.2525333762264713,0.10416666666666642,0.3058161350844278,0.009027689501593637,0.9935539960861206,0.0064457920379936695,2.3061824094838812e-07,0,260000.0
63,0.0,0.45454545454545453,0.4,0.15151515151515152,0.4666666666666667,0.27694406548431105,0.0037690406125292257,0.4,1.0,0.5,0.2251968503937008,0.18404907975460122,0.22608695652173913,0.5151515151515151,0.837059675084442,0.13583333333333025,0.2326454033771107,0.005015901375320273,0.04119310900568962,0.9459141492843628,0.012892715632915497,1,822500.0
64,1.0,0.2727272727272727,0.16666666666666666,0.12121212121212122,0.3333333333333333,0.24283765347885403,0.0032107278508738024,0.4,0.5,0.5,0.2803149606299213,0.0,0.9043478260869565,0.32323232323232326,0.6047933086697755,0.5541666666666706,0.28330206378986866,0.0036024457912960527,0.9660794734954834,0.033920492976903915,1.3036592250159629e-08,0,430000.0
65,1.0,0.0,0.13333333333333333,0.09090909090909091,0.23333333333333334,0.10504774897680765,0.0062728586128762386,0.0,0.75,0.5,0.12125984251968504,0.0,0.7478260869565218,0.4595959595959596,0.19334083963325968,0.3024999999999989,0.1801125703564728,0.008188012917024793,0.9999918937683105,8.159589015122037e-06,3.970232682705058e-17,0,212000.0
66,1.0,0.0,0.8333333333333334,0.12121212121212122,0.4666666666666667,0.252387448840382,0.001465356263667926,0.8,0.5,0.6666666666666666,0.29133858267716534,0.0,0.9130434782608695,0.5353535353535354,0.8323950458420473,0.112500000000004,0.2026266416510319,0.001896269620151305,0.021540166810154915,0.8895082473754883,0.08895160257816315,1,675000.0
67,0.0,0.6363636363636364,0.4,0.09090909090909091,0.23333333333333334,0.14051841746248295,0.014445698500801393,0.0,0.75,0.5,0.16220472440944883,0.0,0.48695652173913045,0.010101010101010102,0.2731220846067169,0.18249999999999464,0.2045028142589118,0.0216986424062332,0.9984007477760315,0.0015992289409041405,1.1496336105309979e-09,0,199000.0
68,0.0,0.6363636363636364,0.13333333333333333,0.12121212121212122,0.23333333333333334,0.23601637107776263,0.006242795618017869,0.0,0.5,0.5,0.11338582677165354,0.3098159509202454,0.591304347826087,0.010101010101010102,0.2814862473861959,0.1800000000000064,0.24202626641651032,0.008724472957165998,0.9977631568908691,0.002236787462607026,4.770692285660516e-09,0,220000.0
69,0.0,0.5454545454545454,0.2,0.06060606060606061,0.13333333333333333,0.12278308321964529,0.003322390403204887,0.0,0.5,0.4166666666666667,0.14173228346456693,0.0,0.7043478260869566,0.6262626262626263,0.8968956088145463,0.1899999999999949,0.1125703564727955,0.00589639557163899,0.994419515132904,0.005580481141805649,1.4084500232769415e-10,0,382500.0
70,1.0,0.09090909090909091,0.8666666666666667,0.12121212121212122,0.3,0.2373806275579809,0.006824299832849748,0.0,0.75,0.5833333333333334,0.17165354330708663,0.19938650306748465,0.5304347826086957,0.025252525252525252,0.6331027826926189,0.28416666666667284,0.3320825515947467,0.0095221657125064,0.19944626092910767,0.7936855554580688,0.0068681431002914906,1,500000.0
71,0.0,0.45454545454545453,0.8,0.12121212121212122,0.13333333333333333,0.3083219645293315,0.0029444556106996774,0.4,0.5,0.5833333333333334,0.32755905511811023,0.05521472392638037,0.043478260869565216,0.5454545454545454,0.7712723178381804,0.13500000000000478,0.32645403377110693,0.0038963325958951476,0.02401309832930565,0.7065964341163635,0.2693904638290405,1,890000.0
72,0.0,0.8181818181818182,0.9666666666666667,0.15151515151515152,0.26666666666666666,0.26875852660300137,0.010245468647732134,0.0,0.75,0.5833333333333334,0.13228346456692913,0.34662576687116564,0.5217391304347826,0.15656565656565657,0.3744571336657529,0.19083333333333222,0.16885553470919323,0.020223377295844884,0.9921643733978271,0.007835566997528076,3.160641526278596e-08,0,258000.0
73,0.0,0.9090909090909091,0.1,0.09090909090909091,0.13333333333333333,0.15552523874488403,0.002476331833619361,0.0,0.5,0.5,0.10866141732283464,0.13803680981595093,0.40869565217391307,0.5151515151515151,0.8547530963487219,0.14916666666666803,0.18574108818011256,0.004594896865557283,0.8592326045036316,0.14076241850852966,5.013931058783783e-06,0,511000.0
74,1.0,0.18181818181818182,1.0,0.09090909090909091,0.13333333333333333,0.13096862210095497,0.00655201499370395,0.0,0.75,0.5,0.15118110236220472,0.0,0.46956521739130436,0.010101010101010102,0.2728003860382762,0.17583333333333168,0.22889305816135083,0.009299418174099943,0.9990013241767883,0.0009986587101593614,1.366278618020189e-10,0,282950.0
75,0.0,0.5454545454545454,0.9,0.09090909090909091,0.13333333333333333,0.12141882673942701,0.006095916414566981,0.0,0.75,0.5,0.14015748031496064,0.0,0.5826086956521739,0.2878787878787879,0.46967990992439423,0.2824999999999982,0.13696060037523453,0.008175184524760546,0.9990233182907104,0.0009766881121322513,2.2415947570353367e-11,0,215000.0
76,0.0,0.9090909090909091,0.6333333333333333,0.15151515151515152,0.4666666666666667,0.5006821282401092,0.021192693489729623,0.4,0.5,0.6666666666666666,0.3480314960629921,0.44785276073619634,0.8347826086956521,0.2777777777777778,0.5936947080585455,0.2858333333333237,0.4090056285178236,0.015179486701038983,0.0500921867787838,0.8703831434249878,0.07952474802732468,1,650000.0
77,0.0,0.6363636363636364,0.2,0.12121212121212122,0.36666666666666664,0.32060027285129605,0.0059507550965365716,0.0,0.5,0.5833333333333334,0.2094488188976378,0.3128834355828221,0.5826086956521739,0.1111111111111111,0.2534984719317932,0.12166666666666705,0.2851782363977486,0.00841542532534552,0.9776676297187805,0.022326625883579254,5.83265182285686e-06,0,320000.0
